Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
41091 Sevilla;4109105 Sevilla distrito 05;4109105032 Sevilla sección 05032;Renta neta media por hogar;2023;24.426
41091 Sevilla;4109105 Sevilla distrito 05;4109105033 Sevilla sección 05033;Renta neta media por hogar;2023;26.584
41091 Sevilla;4109105 Sevilla distrito 05;4109105034 Sevilla sección 05034;Renta neta media por hogar;2023;18.969
41091 Sevilla;4109105 Sevilla distrito 05;4109105035 Sevilla sección 05035;Renta neta media por hogar;2023;21.105
41091 Sevilla;4109105 Sevilla distrito 05;4109105036 Sevilla sección 05036;Renta neta media por hogar;2023;""
41091 Sevilla;4109105 Sevilla distrito 05;4109105037 Sevilla sección 05037;Renta neta media por hogar;2023;31.377
41091 Sevilla;4109105 Sevilla distrito 05;4109105038 Sevilla sección 05038;Renta neta media por hogar;2023;29.060
41091 Sevilla;4109105 Sevilla distrito 05;4109105039 Sevilla sección 05039;Renta neta media por hogar;2023;25.915
41091 Sevilla;4109105 Sevilla distrito 05;4109105040 Sevilla sección 05040;Renta neta media por hogar;2023;38.720
41091 Sevilla;4109105 Sevilla distrito 05;4109105041 Sevilla sección 05041;Renta neta media por hogar;2023;66.429
41091 Sevilla;4109105 Sevilla distrito 05;4109105042 Sevilla sección 05042;Renta neta media por hogar;2023;24.095
41091 Sevilla;4109105 Sevilla distrito 05;4109105043 Sevilla sección 05043;Renta neta media por hogar;2023;28.479
41091 Sevilla;4109105 Sevilla distrito 05;4109105044 Sevilla sección 05044;Renta neta media por hogar;2023;18.787
41091 Sevilla;4109105 Sevilla distrito 05;4109105045 Sevilla sección 05045;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109105 Sevilla distrito 05;4109105046 Sevilla sección 05046;Renta neta media por hogar;2023;29.204
41091 Sevilla;4109105 Sevilla distrito 05;4109105047 Sevilla sección 05047;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109105 Sevilla distrito 05;4109105048 Sevilla sección 05048;Renta neta media por hogar;2023;90.080
41091 Sevilla;4109105 Sevilla distrito 05;4109105049 Sevilla sección 05049;Renta neta media por hogar;2023;28.976
41091 Sevilla;4109105 Sevilla distrito 05;4109105050 Sevilla sección 05050;Renta neta media por hogar;2023;""
41091 Sevilla;4109105 Sevilla distrito 05;4109105051 Sevilla sección 05051;Renta neta media por hogar;2023;26.865
41091 Sevilla;4109105 Sevilla distrito 05;4109105052 Sevilla sección 05052;Renta neta media por hogar;2023;17.805
41091 Sevilla;4109105 Sevilla distrito 05;4109105053 Sevilla sección 05053;Renta neta media por hogar;2023;""
41091 Sevilla;4109105 Sevilla distrito 05;4109105054 Sevilla sección 05054;Renta neta media por hogar;2023;41.304
41091 Sevilla;4109105 Sevilla distrito 05;4109105055 Sevilla sección 05055;Renta neta media por hogar;2023;""
41091 Sevilla;4109105 Sevilla distrito 05;4109105056 Sevilla sección 05056;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109105 Sevilla distrito 05;4109105057 Sevilla sección 05057;Renta neta media por hogar;2023;62.471
41091 Sevilla;4109105 Sevilla distrito 05;4109105073 Sevilla sección 05073;Renta neta media por hogar;2023;""
41091 Sevilla;4109106 Sevilla distrito 06;;Renta neta media por hogar;2023;40.413
41091 Sevilla;4109106 Sevilla distrito 06;4109106001 Sevilla sección 06001;Renta neta media por hogar;2023;60.923
41091 Sevilla;4109106 Sevilla distrito 06;4109106002 Sevilla sección 06002;Renta neta media por hogar;2023;51.076
41091 Sevilla;4109106 Sevilla distrito 06;4109106003 Sevilla sección 06003;Renta neta media por hogar;2023;49.799
41091 Sevilla;4109106 Sevilla distrito 06;4109106004 Sevilla sección 06004;Renta neta media por hogar;2023;42.279
41091 Sevilla;4109106 Sevilla distrito 06;4109106005 Sevilla sección 06005;Renta neta media por hogar;2023;42.668
41091 Sevilla;4109106 Sevilla distrito 06;4109106006 Sevilla sección 06006;Renta neta media por hogar;2023;40.416
41091 Sevilla;4109106 Sevilla distrito 06;4109106007 Sevilla sección 06007;Renta neta media por hogar;2023;38.639
41091 Sevilla;4109106 Sevilla distrito 06;4109106008 Sevilla sección 06008;Renta neta media por hogar;2023;41.018
41091 Sevilla;4109106 Sevilla distrito 06;4109106009 Sevilla sección 06009;Renta neta media por hogar;2023;39.200
41091 Sevilla;4109106 Sevilla distrito 06;4109106010 Sevilla sección 06010;Renta neta media por hogar;2023;35.854
41091 Sevilla;4109106 Sevilla distrito 06;4109106011 Sevilla sección 06011;Renta neta media por hogar;2023;45.013
41091 Sevilla;4109106 Sevilla distrito 06;4109106012 Sevilla sección 06012;Renta neta media por hogar;2023;43.555
41091 Sevilla;4109106 Sevilla distrito 06;4109106013 Sevilla sección 06013;Renta neta media por hogar;2023;42.383
41091 Sevilla;4109106 Sevilla distrito 06;4109106014 Sevilla sección 06014;Renta neta media por hogar;2023;41.510
41091 Sevilla;4109106 Sevilla distrito 06;4109106015 Sevilla sección 06015;Renta neta media por hogar;2023;42.498
41091 Sevilla;4109106 Sevilla distrito 06;4109106016 Sevilla sección 06016;Renta neta media por hogar;2023;43.315
41091 Sevilla;4109106 Sevilla distrito 06;4109106017 Sevilla sección 06017;Renta neta media por hogar;2023;45.146
41091 Sevilla;4109106 Sevilla distrito 06;4109106018 Sevilla sección 06018;Renta neta media por hogar;2023;35.059
41091 Sevilla;4109106 Sevilla distrito 06;4109106019 Sevilla sección 06019;Renta neta media por hogar;2023;36.209
41091 Sevilla;4109106 Sevilla distrito 06;4109106020 Sevilla sección 06020;Renta neta media por hogar;2023;38.031
41091 Sevilla;4109106 Sevilla distrito 06;4109106021 Sevilla sección 06021;Renta neta media por hogar;2023;39.918
41091 Sevilla;4109106 Sevilla distrito 06;4109106022 Sevilla sección 06022;Renta neta media por hogar;2023;42.875
41091 Sevilla;4109106 Sevilla distrito 06;4109106023 Sevilla sección 06023;Renta neta media por hogar;2023;39.962
41091 Sevilla;4109106 Sevilla distrito 06;4109106024 Sevilla sección 06024;Renta neta media por hogar;2023;34.632
41091 Sevilla;4109106 Sevilla distrito 06;4109106025 Sevilla sección 06025;Renta neta media por hogar;2023;42.605
41091 Sevilla;4109106 Sevilla distrito 06;4109106026 Sevilla sección 06026;Renta neta media por hogar;2023;39.647
41091 Sevilla;4109106 Sevilla distrito 06;4109106027 Sevilla sección 06027;Renta neta media por hogar;2023;31.215
41091 Sevilla;4109106 Sevilla distrito 06;4109106028 Sevilla sección 06028;Renta neta media por hogar;2023;29.777
41091 Sevilla;4109106 Sevilla distrito 06;4109106029 Sevilla sección 06029;Renta neta media por hogar;2023;46.559
41091 Sevilla;4109106 Sevilla distrito 06;4109106030 Sevilla sección 06030;Renta neta media por hogar;2023;""
41091 Sevilla;4109106 Sevilla distrito 06;4109106031 Sevilla sección 06031;Renta neta media por hogar;2023;44.908
41091 Sevilla;4109106 Sevilla distrito 06;4109106032 Sevilla sección 06032;Renta neta media por hogar;2023;""
41091 Sevilla;4109106 Sevilla distrito 06;4109106033 Sevilla sección 06033;Renta neta media por hogar;2023;35.857
41091 Sevilla;4109106 Sevilla distrito 06;4109106034 Sevilla sección 06034;Renta neta media por hogar;2023;41.107
41091 Sevilla;4109106 Sevilla distrito 06;4109106035 Sevilla sección 06035;Renta neta media por hogar;2023;33.650
41091 Sevilla;4109106 Sevilla distrito 06;4109106036 Sevilla sección 06036;Renta neta media por hogar;2023;50.047
41091 Sevilla;4109106 Sevilla distrito 06;4109106037 Sevilla sección 06037;Renta neta media por hogar;2023;56.343
41091 Sevilla;4109106 Sevilla distrito 06;4109106038 Sevilla sección 06038;Renta neta media por hogar;2023;29.144
41091 Sevilla;4109106 Sevilla distrito 06;4109106039 Sevilla sección 06039;Renta neta media por hogar;2023;36.664
41091 Sevilla;4109106 Sevilla distrito 06;4109106040 Sevilla sección 06040;Renta neta media por hogar;2023;27.315
41091 Sevilla;4109106 Sevilla distrito 06;4109106041 Sevilla sección 06041;Renta neta media por hogar;2023;23.337
41091 Sevilla;4109106 Sevilla distrito 06;4109106042 Sevilla sección 06042;Renta neta media por hogar;2023;29.790
41091 Sevilla;4109106 Sevilla distrito 06;4109106043 Sevilla sección 06043;Renta neta media por hogar;2023;28.907
41091 Sevilla;4109107 Sevilla distrito 07;;Renta neta media por hogar;2023;31.208
41091 Sevilla;4109107 Sevilla distrito 07;4109107001 Sevilla sección 07001;Renta neta media por hogar;2023;37.956
41091 Sevilla;4109107 Sevilla distrito 07;4109107002 Sevilla sección 07002;Renta neta media por hogar;2023;40.965
41091 Sevilla;4109107 Sevilla distrito 07;4109107003 Sevilla sección 07003;Renta neta media por hogar;2023;28.033
41091 Sevilla;4109107 Sevilla distrito 07;4109107004 Sevilla sección 07004;Renta neta media por hogar;2023;39.412
41091 Sevilla;4109107 Sevilla distrito 07;4109107005 Sevilla sección 07005;Renta neta media por hogar;2023;39.977
41091 Sevilla;4109107 Sevilla distrito 07;4109107006 Sevilla sección 07006;Renta neta media por hogar;2023;36.747
41091 Sevilla;4109107 Sevilla distrito 07;4109107007 Sevilla sección 07007;Renta neta media por hogar;2023;34.380
41091 Sevilla;4109107 Sevilla distrito 07;4109107008 Sevilla sección 07008;Renta neta media por hogar;2023;33.255
41091 Sevilla;4109107 Sevilla distrito 07;4109107009 Sevilla sección 07009;Renta neta media por hogar;2023;29.232
41091 Sevilla;4109107 Sevilla distrito 07;4109107010 Sevilla sección 07010;Renta neta media por hogar;2023;37.293
41091 Sevilla;4109107 Sevilla distrito 07;4109107011 Sevilla sección 07011;Renta neta media por hogar;2023;33.606
41091 Sevilla;4109107 Sevilla distrito 07;4109107012 Sevilla sección 07012;Renta neta media por hogar;2023;33.841
41091 Sevilla;4109107 Sevilla distrito 07;4109107013 Sevilla sección 07013;Renta neta media por hogar;2023;27.811
41091 Sevilla;4109107 Sevilla distrito 07;4109107014 Sevilla sección 07014;Renta neta media por hogar;2023;28.007
41091 Sevilla;4109107 Sevilla distrito 07;4109107015 Sevilla sección 07015;Renta neta media por hogar;2023;26.784
41091 Sevilla;4109107 Sevilla distrito 07;4109107016 Sevilla sección 07016;Renta neta media por hogar;2023;22.716
41091 Sevilla;4109107 Sevilla distrito 07;4109107017 Sevilla sección 07017;Renta neta media por hogar;2023;20.613
41091 Sevilla;4109107 Sevilla distrito 07;4109107018 Sevilla sección 07018;Renta neta media por hogar;2023;26.229
41091 Sevilla;4109107 Sevilla distrito 07;4109107019 Sevilla sección 07019;Renta neta media por hogar;2023;25.943
41091 Sevilla;4109107 Sevilla distrito 07;4109107020 Sevilla sección 07020;Renta neta media por hogar;2023;19.175
41091 Sevilla;4109107 Sevilla distrito 07;4109107021 Sevilla sección 07021;Renta neta media por hogar;2023;30.027
41091 Sevilla;4109107 Sevilla distrito 07;4109107022 Sevilla sección 07022;Renta neta media por hogar;2023;33.610
41091 Sevilla;4109107 Sevilla distrito 07;4109107023 Sevilla sección 07023;Renta neta media por hogar;2023;30.703
41091 Sevilla;4109107 Sevilla distrito 07;4109107024 Sevilla sección 07024;Renta neta media por hogar;2023;31.918
41091 Sevilla;4109107 Sevilla distrito 07;4109107025 Sevilla sección 07025;Renta neta media por hogar;2023;41.011
41091 Sevilla;4109107 Sevilla distrito 07;4109107026 Sevilla sección 07026;Renta neta media por hogar;2023;43.364
41091 Sevilla;4109107 Sevilla distrito 07;4109107027 Sevilla sección 07027;Renta neta media por hogar;2023;29.787
41091 Sevilla;4109107 Sevilla distrito 07;4109107028 Sevilla sección 07028;Renta neta media por hogar;2023;30.376
41091 Sevilla;4109107 Sevilla distrito 07;4109107029 Sevilla sección 07029;Renta neta media por hogar;2023;30.939
41091 Sevilla;4109107 Sevilla distrito 07;4109107030 Sevilla sección 07030;Renta neta media por hogar;2023;27.962
41091 Sevilla;4109107 Sevilla distrito 07;4109107031 Sevilla sección 07031;Renta neta media por hogar;2023;31.127
41091 Sevilla;4109107 Sevilla distrito 07;4109107032 Sevilla sección 07032;Renta neta media por hogar;2023;37.721
41091 Sevilla;4109107 Sevilla distrito 07;4109107033 Sevilla sección 07033;Renta neta media por hogar;2023;32.334
41091 Sevilla;4109107 Sevilla distrito 07;4109107034 Sevilla sección 07034;Renta neta media por hogar;2023;30.173
41091 Sevilla;4109107 Sevilla distrito 07;4109107035 Sevilla sección 07035;Renta neta media por hogar;2023;29.852
41091 Sevilla;4109107 Sevilla distrito 07;4109107036 Sevilla sección 07036;Renta neta media por hogar;2023;27.900
41091 Sevilla;4109107 Sevilla distrito 07;4109107037 Sevilla sección 07037;Renta neta media por hogar;2023;28.287
41091 Sevilla;4109107 Sevilla distrito 07;4109107038 Sevilla sección 07038;Renta neta media por hogar;2023;24.777
41091 Sevilla;4109107 Sevilla distrito 07;4109107039 Sevilla sección 07039;Renta neta media por hogar;2023;23.900
41091 Sevilla;4109107 Sevilla distrito 07;4109107040 Sevilla sección 07040;Renta neta media por hogar;2023;33.081
41091 Sevilla;4109107 Sevilla distrito 07;4109107041 Sevilla sección 07041;Renta neta media por hogar;2023;27.885
41091 Sevilla;4109107 Sevilla distrito 07;4109107042 Sevilla sección 07042;Renta neta media por hogar;2023;27.194
41091 Sevilla;4109107 Sevilla distrito 07;4109107043 Sevilla sección 07043;Renta neta media por hogar;2023;27.892
41091 Sevilla;4109107 Sevilla distrito 07;4109107044 Sevilla sección 07044;Renta neta media por hogar;2023;29.097
41091 Sevilla;4109107 Sevilla distrito 07;4109107045 Sevilla sección 07045;Renta neta media por hogar;2023;27.454
41091 Sevilla;4109107 Sevilla distrito 07;4109107046 Sevilla sección 07046;Renta neta media por hogar;2023;32.441
41091 Sevilla;4109107 Sevilla distrito 07;4109107047 Sevilla sección 07047;Renta neta media por hogar;2023;37.938
41091 Sevilla;4109107 Sevilla distrito 07;4109107048 Sevilla sección 07048;Renta neta media por hogar;2023;30.851
41091 Sevilla;4109107 Sevilla distrito 07;4109107049 Sevilla sección 07049;Renta neta media por hogar;2023;29.301
41091 Sevilla;4109107 Sevilla distrito 07;4109107050 Sevilla sección 07050;Renta neta media por hogar;2023;30.168
41091 Sevilla;4109107 Sevilla distrito 07;4109107051 Sevilla sección 07051;Renta neta media por hogar;2023;29.474
41091 Sevilla;4109108 Sevilla distrito 08;;Renta neta media por hogar;2023;38.714
41091 Sevilla;4109108 Sevilla distrito 08;4109108001 Sevilla sección 08001;Renta neta media por hogar;2023;41.445
41091 Sevilla;4109108 Sevilla distrito 08;4109108002 Sevilla sección 08002;Renta neta media por hogar;2023;40.131
41091 Sevilla;4109108 Sevilla distrito 08;4109108003 Sevilla sección 08003;Renta neta media por hogar;2023;46.408
41091 Sevilla;4109108 Sevilla distrito 08;4109108004 Sevilla sección 08004;Renta neta media por hogar;2023;58.032
41091 Sevilla;4109108 Sevilla distrito 08;4109108005 Sevilla sección 08005;Renta neta media por hogar;2023;56.507
41091 Sevilla;4109108 Sevilla distrito 08;4109108006 Sevilla sección 08006;Renta neta media por hogar;2023;48.399
41091 Sevilla;4109108 Sevilla distrito 08;4109108007 Sevilla sección 08007;Renta neta media por hogar;2023;48.975
41091 Sevilla;4109108 Sevilla distrito 08;4109108008 Sevilla sección 08008;Renta neta media por hogar;2023;52.646
41091 Sevilla;4109108 Sevilla distrito 08;4109108009 Sevilla sección 08009;Renta neta media por hogar;2023;42.356
41091 Sevilla;4109108 Sevilla distrito 08;4109108010 Sevilla sección 08010;Renta neta media por hogar;2023;42.965
41091 Sevilla;4109108 Sevilla distrito 08;4109108011 Sevilla sección 08011;Renta neta media por hogar;2023;40.256
41091 Sevilla;4109108 Sevilla distrito 08;4109108012 Sevilla sección 08012;Renta neta media por hogar;2023;29.421
41091 Sevilla;4109108 Sevilla distrito 08;4109108013 Sevilla sección 08013;Renta neta media por hogar;2023;""
41091 Sevilla;4109108 Sevilla distrito 08;4109108014 Sevilla sección 08014;Renta neta media por hogar;2023;25.029
41091 Sevilla;4109108 Sevilla distrito 08;4109108015 Sevilla sección 08015;Renta neta media por hogar;2023;43.794
41091 Sevilla;4109108 Sevilla distrito 08;4109108016 Sevilla sección 08016;Renta neta media por hogar;2023;34.486
41091 Sevilla;4109108 Sevilla distrito 08;4109108017 Sevilla sección 08017;Renta neta media por hogar;2023;33.595
41091 Sevilla;4109108 Sevilla distrito 08;4109108018 Sevilla sección 08018;Renta neta media por hogar;2023;55.325
41091 Sevilla;4109108 Sevilla distrito 08;4109108019 Sevilla sección 08019;Renta neta media por hogar;2023;74.182
41091 Sevilla;4109108 Sevilla distrito 08;4109108020 Sevilla sección 08020;Renta neta media por hogar;2023;62.426
41091 Sevilla;4109108 Sevilla distrito 08;4109108021 Sevilla sección 08021;Renta neta media por hogar;2023;23.290
41091 Sevilla;4109108 Sevilla distrito 08;4109108022 Sevilla sección 08022;Renta neta media por hogar;2023;25.141
41091 Sevilla;4109108 Sevilla distrito 08;4109108023 Sevilla sección 08023;Renta neta media por hogar;2023;41.720
41091 Sevilla;4109108 Sevilla distrito 08;4109108024 Sevilla sección 08024;Renta neta media por hogar;2023;27.353
41091 Sevilla;4109108 Sevilla distrito 08;4109108025 Sevilla sección 08025;Renta neta media por hogar;2023;37.886
41091 Sevilla;4109108 Sevilla distrito 08;4109108026 Sevilla sección 08026;Renta neta media por hogar;2023;31.319
41091 Sevilla;4109108 Sevilla distrito 08;4109108027 Sevilla sección 08027;Renta neta media por hogar;2023;28.098
41091 Sevilla;4109108 Sevilla distrito 08;4109108028 Sevilla sección 08028;Renta neta media por hogar;2023;38.941
41091 Sevilla;4109108 Sevilla distrito 08;4109108029 Sevilla sección 08029;Renta neta media por hogar;2023;39.940
41091 Sevilla;4109108 Sevilla distrito 08;4109108030 Sevilla sección 08030;Renta neta media por hogar;2023;31.890
41091 Sevilla;4109108 Sevilla distrito 08;4109108031 Sevilla sección 08031;Renta neta media por hogar;2023;33.272
41091 Sevilla;4109108 Sevilla distrito 08;4109108032 Sevilla sección 08032;Renta neta media por hogar;2023;35.167
41091 Sevilla;4109108 Sevilla distrito 08;4109108033 Sevilla sección 08033;Renta neta media por hogar;2023;41.087
41091 Sevilla;4109108 Sevilla distrito 08;4109108034 Sevilla sección 08034;Renta neta media por hogar;2023;22.987
41091 Sevilla;4109108 Sevilla distrito 08;4109108035 Sevilla sección 08035;Renta neta media por hogar;2023;25.696
41091 Sevilla;4109108 Sevilla distrito 08;4109108036 Sevilla sección 08036;Renta neta media por hogar;2023;62.664
41091 Sevilla;4109108 Sevilla distrito 08;4109108037 Sevilla sección 08037;Renta neta media por hogar;2023;22.282
41091 Sevilla;4109108 Sevilla distrito 08;4109108038 Sevilla sección 08038;Renta neta media por hogar;2023;27.188
41091 Sevilla;4109108 Sevilla distrito 08;4109108039 Sevilla sección 08039;Renta neta media por hogar;2023;28.852
41091 Sevilla;4109108 Sevilla distrito 08;4109108041 Sevilla sección 08041;Renta neta media por hogar;2023;26.404
41091 Sevilla;4109108 Sevilla distrito 08;4109108042 Sevilla sección 08042;Renta neta media por hogar;2023;24.139
41091 Sevilla;4109108 Sevilla distrito 08;4109108043 Sevilla sección 08043;Renta neta media por hogar;2023;25.943
41091 Sevilla;4109108 Sevilla distrito 08;4109108045 Sevilla sección 08045;Renta neta media por hogar;2023;25.490
41091 Sevilla;4109108 Sevilla distrito 08;4109108046 Sevilla sección 08046;Renta neta media por hogar;2023;25.716
41091 Sevilla;4109108 Sevilla distrito 08;4109108047 Sevilla sección 08047;Renta neta media por hogar;2023;23.042
41091 Sevilla;4109108 Sevilla distrito 08;4109108048 Sevilla sección 08048;Renta neta media por hogar;2023;26.220
41091 Sevilla;4109108 Sevilla distrito 08;4109108049 Sevilla sección 08049;Renta neta media por hogar;2023;27.378
41091 Sevilla;4109108 Sevilla distrito 08;4109108050 Sevilla sección 08050;Renta neta media por hogar;2023;25.383
41091 Sevilla;4109108 Sevilla distrito 08;4109108051 Sevilla sección 08051;Renta neta media por hogar;2023;""
41091 Sevilla;4109108 Sevilla distrito 08;4109108052 Sevilla sección 08052;Renta neta media por hogar;2023;73.414
41091 Sevilla;4109109 Sevilla distrito 09;;Renta neta media por hogar;2023;36.015
41091 Sevilla;4109109 Sevilla distrito 09;4109109001 Sevilla sección 09001;Renta neta media por hogar;2023;31.761
41091 Sevilla;4109109 Sevilla distrito 09;4109109002 Sevilla sección 09002;Renta neta media por hogar;2023;38.036
41091 Sevilla;4109109 Sevilla distrito 09;4109109003 Sevilla sección 09003;Renta neta media por hogar;2023;43.326
41091 Sevilla;4109109 Sevilla distrito 09;4109109004 Sevilla sección 09004;Renta neta media por hogar;2023;37.299
41091 Sevilla;4109109 Sevilla distrito 09;4109109005 Sevilla sección 09005;Renta neta media por hogar;2023;54.342
41091 Sevilla;4109109 Sevilla distrito 09;4109109006 Sevilla sección 09006;Renta neta media por hogar;2023;50.121
41091 Sevilla;4109109 Sevilla distrito 09;4109109007 Sevilla sección 09007;Renta neta media por hogar;2023;64.772
41091 Sevilla;4109109 Sevilla distrito 09;4109109008 Sevilla sección 09008;Renta neta media por hogar;2023;49.389
41091 Sevilla;4109109 Sevilla distrito 09;4109109009 Sevilla sección 09009;Renta neta media por hogar;2023;49.873
41091 Sevilla;4109109 Sevilla distrito 09;4109109010 Sevilla sección 09010;Renta neta media por hogar;2023;61.951
41091 Sevilla;4109109 Sevilla distrito 09;4109109011 Sevilla sección 09011;Renta neta media por hogar;2023;47.300
41091 Sevilla;4109109 Sevilla distrito 09;4109109012 Sevilla sección 09012;Renta neta media por hogar;2023;26.452
41091 Sevilla;4109109 Sevilla distrito 09;4109109013 Sevilla sección 09013;Renta neta media por hogar;2023;26.339
41091 Sevilla;4109109 Sevilla distrito 09;4109109014 Sevilla sección 09014;Renta neta media por hogar;2023;31.421
41091 Sevilla;4109109 Sevilla distrito 09;4109109015 Sevilla sección 09015;Renta neta media por hogar;2023;31.197
41091 Sevilla;4109109 Sevilla distrito 09;4109109016 Sevilla sección 09016;Renta neta media por hogar;2023;29.587
41091 Sevilla;4109109 Sevilla distrito 09;4109109017 Sevilla sección 09017;Renta neta media por hogar;2023;32.052
41091 Sevilla;4109109 Sevilla distrito 09;4109109018 Sevilla sección 09018;Renta neta media por hogar;2023;24.785
41091 Sevilla;4109109 Sevilla distrito 09;4109109019 Sevilla sección 09019;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109109 Sevilla distrito 09;4109109020 Sevilla sección 09020;Renta neta media por hogar;2023;19.499
41091 Sevilla;4109109 Sevilla distrito 09;4109109021 Sevilla sección 09021;Renta neta media por hogar;2023;17.450
41091 Sevilla;4109109 Sevilla distrito 09;4109109022 Sevilla sección 09022;Renta neta media por hogar;2023;19.146
41091 Sevilla;4109109 Sevilla distrito 09;4109109023 Sevilla sección 09023;Renta neta media por hogar;2023;24.723
41091 Sevilla;4109109 Sevilla distrito 09;4109109024 Sevilla sección 09024;Renta neta media por hogar;2023;25.332
41091 Sevilla;4109109 Sevilla distrito 09;4109109025 Sevilla sección 09025;Renta neta media por hogar;2023;24.549
41091 Sevilla;4109109 Sevilla distrito 09;4109109026 Sevilla sección 09026;Renta neta media por hogar;2023;25.703
41091 Sevilla;4109109 Sevilla distrito 09;4109109027 Sevilla sección 09027;Renta neta media por hogar;2023;25.122
41091 Sevilla;4109109 Sevilla distrito 09;4109109028 Sevilla sección 09028;Renta neta media por hogar;2023;44.556
41091 Sevilla;4109109 Sevilla distrito 09;4109109029 Sevilla sección 09029;Renta neta media por hogar;2023;49.194
41091 Sevilla;4109109 Sevilla distrito 09;4109109030 Sevilla sección 09030;Renta neta media por hogar;2023;53.238
41091 Sevilla;4109109 Sevilla distrito 09;4109109031 Sevilla sección 09031;Renta neta media por hogar;2023;46.856
41091 Sevilla;4109109 Sevilla distrito 09;4109109032 Sevilla sección 09032;Renta neta media por hogar;2023;46.714
41091 Sevilla;4109109 Sevilla distrito 09;4109109033 Sevilla sección 09033;Renta neta media por hogar;2023;46.304
41091 Sevilla;4109109 Sevilla distrito 09;4109109034 Sevilla sección 09034;Renta neta media por hogar;2023;48.386
41091 Sevilla;4109109 Sevilla distrito 09;4109109035 Sevilla sección 09035;Renta neta media por hogar;2023;42.355
41091 Sevilla;4109109 Sevilla distrito 09;4109109036 Sevilla sección 09036;Renta neta media por hogar;2023;48.677
41091 Sevilla;4109109 Sevilla distrito 09;4109109037 Sevilla sección 09037;Renta neta media por hogar;2023;40.682
41091 Sevilla;4109109 Sevilla distrito 09;4109109038 Sevilla sección 09038;Renta neta media por hogar;2023;""
41091 Sevilla;4109109 Sevilla distrito 09;4109109039 Sevilla sección 09039;Renta neta media por hogar;2023;25.602
41091 Sevilla;4109109 Sevilla distrito 09;4109109040 Sevilla sección 09040;Renta neta media por hogar;2023;25.346
41091 Sevilla;4109109 Sevilla distrito 09;4109109041 Sevilla sección 09041;Renta neta media por hogar;2023;28.090
41091 Sevilla;4109109 Sevilla distrito 09;4109109042 Sevilla sección 09042;Renta neta media por hogar;2023;29.099
41091 Sevilla;4109109 Sevilla distrito 09;4109109043 Sevilla sección 09043;Renta neta media por hogar;2023;28.687
41091 Sevilla;4109109 Sevilla distrito 09;4109109044 Sevilla sección 09044;Renta neta media por hogar;2023;29.442
41091 Sevilla;4109109 Sevilla distrito 09;4109109045 Sevilla sección 09045;Renta neta media por hogar;2023;31.158
41091 Sevilla;4109109 Sevilla distrito 09;4109109046 Sevilla sección 09046;Renta neta media por hogar;2023;37.442
41091 Sevilla;4109109 Sevilla distrito 09;4109109047 Sevilla sección 09047;Renta neta media por hogar;2023;35.298
41091 Sevilla;4109109 Sevilla distrito 09;4109109048 Sevilla sección 09048;Renta neta media por hogar;2023;37.260
41091 Sevilla;4109109 Sevilla distrito 09;4109109049 Sevilla sección 09049;Renta neta media por hogar;2023;40.382
41091 Sevilla;4109109 Sevilla distrito 09;4109109050 Sevilla sección 09050;Renta neta media por hogar;2023;35.212
41091 Sevilla;4109109 Sevilla distrito 09;4109109051 Sevilla sección 09051;Renta neta media por hogar;2023;41.662
41091 Sevilla;4109109 Sevilla distrito 09;4109109052 Sevilla sección 09052;Renta neta media por hogar;2023;46.923
41091 Sevilla;4109109 Sevilla distrito 09;4109109053 Sevilla sección 09053;Renta neta media por hogar;2023;44.011
41091 Sevilla;4109109 Sevilla distrito 09;4109109054 Sevilla sección 09054;Renta neta media por hogar;2023;28.378
41091 Sevilla;4109109 Sevilla distrito 09;4109109055 Sevilla sección 09055;Renta neta media por hogar;2023;25.208
41091 Sevilla;4109109 Sevilla distrito 09;4109109056 Sevilla sección 09056;Renta neta media por hogar;2023;28.153
41091 Sevilla;4109109 Sevilla distrito 09;4109109057 Sevilla sección 09057;Renta neta media por hogar;2023;28.954
41091 Sevilla;4109109 Sevilla distrito 09;4109109058 Sevilla sección 09058;Renta neta media por hogar;2023;28.440
41091 Sevilla;4109109 Sevilla distrito 09;4109109059 Sevilla sección 09059;Renta neta media por hogar;2023;39.082
41091 Sevilla;4109109 Sevilla distrito 09;4109109060 Sevilla sección 09060;Renta neta media por hogar;2023;38.364
41091 Sevilla;4109109 Sevilla distrito 09;4109109061 Sevilla sección 09061;Renta neta media por hogar;2023;52.345
41091 Sevilla;4109109 Sevilla distrito 09;4109109062 Sevilla sección 09062;Renta neta media por hogar;2023;29.422
41091 Sevilla;4109109 Sevilla distrito 09;4109109063 Sevilla sección 09063;Renta neta media por hogar;2023;26.634
41091 Sevilla;4109109 Sevilla distrito 09;4109109064 Sevilla sección 09064;Renta neta media por hogar;2023;37.707
41091 Sevilla;4109109 Sevilla distrito 09;4109109065 Sevilla sección 09065;Renta neta media por hogar;2023;35.806
41091 Sevilla;4109109 Sevilla distrito 09;4109109066 Sevilla sección 09066;Renta neta media por hogar;2023;31.539
41091 Sevilla;4109109 Sevilla distrito 09;4109109067 Sevilla sección 09067;Renta neta media por hogar;2023;47.447
